productId,productName
5ed67c50cb07110fd03c0a22,Molten Lava Cake with Ice Cream
5ed67c50cb07110fd03c0a23,Walnut Pie
5ed67c50cb07110fd03c0a24,Fudge Brownie
5ed67c50cb07110fd03c0a25,Chocolate Indulgence
5ed67c50cb07110fd03c0a26,Nutella Pizza
5ed67c50cb07110fd03c0a27,Chocolate Fudge Brownie Skillet
5ed67c50cb07110fd03c0a28,Tuscany's Mint Margarita
5ed67c50cb07110fd03c0a29,Pina Colada
5ed67c50cb07110fd03c0a2a,Frenzee
5ed67c50cb07110fd03c0a2b,Coconut Coffee Crunch
5ed67c50cb07110fd03c0a2c,Fresh Juice
5ed67c50cb07110fd03c0a2d,Cold Coffee
5ed67c50cb07110fd03c0a2e,Soft Drink
5ed67c50cb07110fd03c0a2f,Fresh Lime
5ed67c50cb07110fd03c0a30,Mineral Water
5ed67c50cb07110fd03c0a31,Perrier Water
5ed67c50cb07110fd03c0a32,Espresso
5ed67c50cb07110fd03c0a33,Cappuccino
5ed67c50cb07110fd03c0a34,Americano
5ed67c50cb07110fd03c0a35,Black Tea
5ed67c50cb07110fd03c0a36,Green Tea
5ed67c50cb07110fd03c0a37,Deal 1
5ed67c50cb07110fd03c0a38,Deal 2
5ed67c50cb07110fd03c0a39,Deal 3
5ed67c50cb07110fd03c0a3a,Deal 4
5ed67c50cb07110fd03c0a3b,Deal 5
5ed67c50cb07110fd03c0a3c,Deal 6
5ed67c50cb07110fd03c0a3d,Cheese Sticks
5ed67c50cb07110fd03c0a3e,Bread Sticks
5ed67c50cb07110fd03c0a3f,Potato Wedges
5ed67c50cb07110fd03c0a40,Spiced Potato Wedges
5ed67c50cb07110fd03c0a41,Pepperoni Rolls
5ed67c50cb07110fd03c0a42,Chicken Poppers
5ed67c50cb07110fd03c0a43,Peri Peri Chicken Poppers
5ed67c50cb07110fd03c0a44,Plain Roasted Chicken Wings
5ed67c50cb07110fd03c0a45,BBQ Chicken Wings
5ed67c50cb07110fd03c0a46,Buffalo Chicken Wings
5ed67c50cb07110fd03c0a47,Chicken Alfredo
5ed67c50cb07110fd03c0a48,Chicken Primavera
5ed67c50cb07110fd03c0a49,Garden Special
5ed67c50cb07110fd03c0a4a,Chicken BBQ Ranch
5ed67c50cb07110fd03c0a4b,Fajita Chicken
5ed67c50cb07110fd03c0a4c,Chapli Chicken
5ed67c50cb07110fd03c0a4d,Spicy Buffalo Ranch
5ed67c50cb07110fd03c0a4e,Tandoori Chicken
5ed67c50cb07110fd03c0a4f,Peri Peri Chicken
5ed67c50cb07110fd03c0a50,Cheese
5ed67c50cb07110fd03c0a51,Create Your Own
5ed67c50cb07110fd03c0a52,Tuscan Six Cheese
5ed67c50cb07110fd03c0a53,Pepperoni
5ed67c50cb07110fd03c0a54,Papa's Favourite
5ed67c50cb07110fd03c0a55,Super Papa's
5ed67c50cb07110fd03c0a56,All The Meats
5ed67c50cb07110fd03c0a57,Spicy Italian
5ed67c50cb07110fd03c0a58,Kids 6 ''Cheese Pizza
5ed67c50cb07110fd03c0a59,Chicken Poppers & Wedges
5ed67c50cb07110fd03c0a5a,Special Garlic Sauce
5ed67c50cb07110fd03c0a5b,Barbeque Sauce
5ed67c50cb07110fd03c0a5c,Ranch Sauce
5ed67c50cb07110fd03c0a5d,Pizza Sauce
5ed67c50cb07110fd03c0a5e,Gold Caramel Chocolate Cookies
5ed67c50cb07110fd03c0a5f,Banana Hazelnut Chocolate Rolls
5ed67c50cb07110fd03c0a60,Soft Drinks
5ed67c50cb07110fd03c0a61,Mineral Water
5ed67c50cb07110fd03c0a62,Slice Juice
5ed67c50cb07110fd03c0a63,Single Deal
5ed67c50cb07110fd03c0a64,Spicy Mixed Olives
5ed67c50cb07110fd03c0a65,Chicken Liver & a Portuguese Roll
5ed67c50cb07110fd03c0a66,Hummus & Pita Bread
5ed67c50cb07110fd03c0a67,Cheesy Festa Fries Without Chicken
5ed67c50cb07110fd03c0a68,Cheesy Festa Fries with Chicken
5ed67c50cb07110fd03c0a69,3 Full Chicken Wings
5ed67c50cb07110fd03c0a6a,PERi-PERi Bites (6 Pieces)
5ed67c50cb07110fd03c0a6b,PERi-PERi Bites (12 Pieces)
5ed67c50cb07110fd03c0a6c,Appeteaser Platter
5ed67c50cb07110fd03c0a6d,1/4  Chicken
5ed67c50cb07110fd03c0a6e,5 Full Chicken Wings
5ed67c50cb07110fd03c0a6f,1/2  Chicken
5ed67c50cb07110fd03c0a70,Wing Roulette
5ed67c50cb07110fd03c0a71,Full Chicken
5ed67c50cb07110fd03c0a72,Chicken Butterfly
5ed67c50cb07110fd03c0a73,Espetada
5ed67c50cb07110fd03c0a74,Chicken and Veg Tigela
5ed67c50cb07110fd03c0a75,Chicken Trinchado
5ed67c50cb07110fd03c0a76,Chicken Cataplana
5ed67c50cb07110fd03c0a77,Full Chicken + 2 Regular Sides
5ed67c50cb07110fd03c0a78,Full Chicken + 4 Regular Sides
5ed67c50cb07110fd03c0a79,Full Chicken + 6 Regular Sides
5ed67c50cb07110fd03c0a7a,Chicken Pita
5ed67c50cb07110fd03c0a7b,Chicken Burger
5ed67c50cb07110fd03c0a7c,Nandoca's Choice
5ed67c50cb07110fd03c0a7d,Portuguese Salad
5ed67c50cb07110fd03c0a7e,PERi-PERi Chips
5ed67c50cb07110fd03c0a7f,Spicy Rice
5ed67c50cb07110fd03c0a80,Coleslaw
5ed67c50cb07110fd03c0a81,Corn
5ed67c50cb07110fd03c0a82,Chargrilled Veg
5ed67c50cb07110fd03c0a83,Garlic Bread
5ed67c50cb07110fd03c0a84,Summer Rice
5ed67c50cb07110fd03c0a85,Nandinos Chicken Burger
5ed67c50cb07110fd03c0a86,Nandinos Grilled Chicken Strips
5ed67c50cb07110fd03c0a87,Nandinos 3 Full Chicken Wings
5ed67c50cb07110fd03c0a88,Pulled Chicken Burger
5ed67c50cb07110fd03c0a89,Pulled Chicken Tigela
5ed67c50cb07110fd03c0a8a,Grilled Chicken Strips & Spicy Rice
5ed67c50cb07110fd03c0a8b,"Chicken & Pineapple Skewers , Pita and Fresh Salsa"
5ed67c50cb07110fd03c0a8c,Soft Drink
5ed67c50cb07110fd03c0a8d,Mineral Water
5ed67c50cb07110fd03c0a8e,Grilled Pineapple
5ed67c50cb07110fd03c0a8f,Cheddar Cheese
5ed67c50cb07110fd03c0a90,Toasted Pita Bread
5ed67c50cb07110fd03c0a91,Toasted Portuguese Roll
5ed67c50cb07110fd03c0a92,Feta Cheese
5ed67c50cb07110fd03c0a93,PERinaise
5ed67c50cb07110fd03c0a94,PERi-Drizzle
5ed67c50cb07110fd03c0a95,PERi-PERi Sachet
5ed67c50cb07110fd03c0a96,Vinaigrette Dressing
5ed67c50cb07110fd03c0a97,Deal 1
5ed67c50cb07110fd03c0a98,Deal 2
5ed67c50cb07110fd03c0a99,Deal 3
5ed67c50cb07110fd03c0a9a,Deal 4
5ed67c50cb07110fd03c0a9b,Deal 5
5ed67c50cb07110fd03c0a9c,Deal  6
5ed67c50cb07110fd03c0a9d,Deal 7
5ed67c50cb07110fd03c0a9e,Deal 8
5ed67c50cb07110fd03c0a9f,Deal 9
5ed67c50cb07110fd03c0aa0,Deal 10
5ed67c50cb07110fd03c0aa1,Deal 11
5ed67c50cb07110fd03c0aa2,Deal 12
5ed67c50cb07110fd03c0aa3,Deal 13
5ed67c50cb07110fd03c0aa4,Deal 14
5ed67c50cb07110fd03c0aa5,Deal 15
5ed67c50cb07110fd03c0aa6,Deal 16
5ed67c50cb07110fd03c0aa7,Deal 17
5ed67c50cb07110fd03c0aa8,Deal 18
5ed67c50cb07110fd03c0aa9,Chicken Hot N Sour Soup
5ed67c50cb07110fd03c0aaa,Chicken Makhni
5ed67c50cb07110fd03c0aab,Chicken Madrasi
5ed67c50cb07110fd03c0aac,Chicken Rajistani
5ed67c50cb07110fd03c0aad,Chicken Fry Qeema
5ed67c50cb07110fd03c0aae,Chicken Jalfrezi
5ed67c50cb07110fd03c0aaf,Chicken Ginger
5ed67c50cb07110fd03c0ab0,Chicken Achari
5ed67c50cb07110fd03c0ab1,Chicken Biryani
5ed67c50cb07110fd03c0ab2,Corner Special Pizza
5ed67c50cb07110fd03c0ab3,Corner Spicy Pizza
5ed67c50cb07110fd03c0ab4,Corner Classic Special Pizza
5ed67c50cb07110fd03c0ab5,Italian Delight Pizza
5ed67c50cb07110fd03c0ab6,Feast Special Pizza
5ed67c50cb07110fd03c0ab7,Tikka Special Pizza
5ed67c50cb07110fd03c0ab8,Tandoori Chicken Pizza
5ed67c50cb07110fd03c0ab9,Haven Delight Pizza
5ed67c50cb07110fd03c0aba,Chicken Supreme Pizza
5ed67c50cb07110fd03c0abb,Pine Apple Pizza
5ed67c50cb07110fd03c0abc,Fajita Pizza
5ed67c50cb07110fd03c0abd,Chicken Shashlik With Egg Fried Rice
5ed67c50cb07110fd03c0abe,Chicken Manchurian With Egg Fried Rice
5ed67c50cb07110fd03c0abf,Chili Chicken With Egg Fried Rice
5ed67c50cb07110fd03c0ac0,Mushroom Curry With Egg Fried Rice
5ed67c50cb07110fd03c0ac1,Black Pepper Chicken With Egg Fried Rice
5ed67c50cb07110fd03c0ac2,Garlic Chicken With Egg Fried Rice
5ed67c50cb07110fd03c0ac3,Chicken Masala With Egg Fried Rice
5ed67c50cb07110fd03c0ac4,Chicken Vegetable With Egg Fried Rice
5ed67c50cb07110fd03c0ac5,Fried Rice
5ed67c50cb07110fd03c0ac6,Egg Fried Rice
5ed67c50cb07110fd03c0ac7,Special Chicken Fried Rice
5ed67c50cb07110fd03c0ac8,Chicken Chili Dry With Egg Fried Rice
5ed67c50cb07110fd03c0ac9,Chicken Chapli Kabab Burger
5ed67c50cb07110fd03c0aca,Chicken Breast Burger
5ed67c50cb07110fd03c0acb,Chicken Breast Cheese Burger
5ed67c50cb07110fd03c0acc,Chicken Burger
5ed67c50cb07110fd03c0acd,Chicken Cheese Burger
5ed67c50cb07110fd03c0ace,Chicken Jumbo Burger
5ed67c50cb07110fd03c0acf,Chicken Jumbo Cheese Burger
5ed67c50cb07110fd03c0ad0,Spicy Burger
5ed67c50cb07110fd03c0ad1,Spicy Cheese Burger
5ed67c50cb07110fd03c0ad2,Spicy Cheese Jumbo Burger
5ed67c50cb07110fd03c0ad3,Beef Burger
5ed67c50cb07110fd03c0ad4,Beef Cheese Burger
5ed67c50cb07110fd03c0ad5,Beef Jumbo Burger
5ed67c50cb07110fd03c0ad6,Beef Jumbo Cheese Burger
5ed67c50cb07110fd03c0ad7,Chicken Breast Sandwich
5ed67c50cb07110fd03c0ad8,Chicken Breast Cheese Sandwich
5ed67c50cb07110fd03c0ad9,Corner Special Sandwich
5ed67c50cb07110fd03c0ada,Chicken Sandwich
5ed67c50cb07110fd03c0adb,Chicken Cheese Sandwich
5ed67c50cb07110fd03c0adc,Club Sandwich
5ed67c50cb07110fd03c0add,Club Cheese Sandwich
5ed67c50cb07110fd03c0ade,Shami Burger
5ed67c50cb07110fd03c0adf,Shami Burger With Chips & Salad
5ed67c50cb07110fd03c0ae0,Shami Sandwich With Chips & Salad
5ed67c50cb07110fd03c0ae1,Shami Kabab
5ed67c50cb07110fd03c0ae2,Zinger Shawarma
5ed67c50cb07110fd03c0ae3,Zinger Shawarma With Cheese
5ed67c50cb07110fd03c0ae4,Chicken Shawarma
5ed67c50cb07110fd03c0ae5,Chicken Shawarma With Cheese
5ed67c50cb07110fd03c0ae6,Chicken Platter Shawarma
5ed67c50cb07110fd03c0ae7,Chicken Platter Shawarma With Cheese
5ed67c50cb07110fd03c0ae8,Raita
5ed67c50cb07110fd03c0ae9,Fresh Salad
5ed67c50cb07110fd03c0aea,Extra Paratha
5ed67c50cb07110fd03c0aeb,Cold Salad Plate
5ed67c50cb07110fd03c0aec,Chips Plate
5ed67c50cb07110fd03c0aed,Mineral Water
5ed67c50cb07110fd03c0aee,Don't Cook 1
5ed67c50cb07110fd03c0aef,Don't Cook 2
5ed67c50cb07110fd03c0af0,Don't Cook 3
5ed67c50cb07110fd03c0af1,Deal 1
5ed67c50cb07110fd03c0af2,Smoky Grilled Chicken Burger
5ed67c50cb07110fd03c0af3,Love Beef Double Patty Burger
5ed67c50cb07110fd03c0af4,Double Patty Chicken Cheese Burger
5ed67c50cb07110fd03c0af5,Smashed Chicken Burger
5ed67c50cb07110fd03c0af6,Butterfly Milk Burger
5ed67c50cb07110fd03c0af7,Red Pesto Panini
5ed67c50cb07110fd03c0af8,Mexican Pesto Wrap
5ed67c50cb07110fd03c0af9,BBQ Fries
5ed67c50cb07110fd03c0afa,Jalapeno Fries
5ed67c50cb07110fd03c0afb,Sriracha Fries
5ed67c50cb07110fd03c0afc,Peanut Butter Shake
5ed67c50cb07110fd03c0afd,Cookies and Cream Shake
5ed67c50cb07110fd03c0afe,Strawberry Batch Smoothie
5ed67c50cb07110fd03c0aff,Mango Smoothie
5ed67c50cb07110fd03c0b00,Mango Banana Smoothie
5ed67c50cb07110fd03c0b01,After Eight Shake
5ed67c50cb07110fd03c0b02,Milky Way Shake
5ed67c50cb07110fd03c0b03,Spanish Margarita
5ed67c50cb07110fd03c0b04,Pina Colada
5ed67c50cb07110fd03c0b05,Strawberry Lemonade
5ed67c50cb07110fd03c0b06,Lighting Shot
5ed67c50cb07110fd03c0b07,Lemonade
5ed67c50cb07110fd03c0b08,Soft Drink
5ed67c50cb07110fd03c0b09,Mineral Water
5ed67c50cb07110fd03c0b0a,Berry blast
5ed67c50cb07110fd03c0b0b,Cappuccino
5ed67c50cb07110fd03c0b0c,Latte
5ed67c50cb07110fd03c0b0d,Cold Coffee
5ed67c50cb07110fd03c0b0e,Galaxy
5ed67c50cb07110fd03c0b0f,Coffee
5ed67c50cb07110fd03c0b10,Raspberry
5ed67c50cb07110fd03c0b11,Raffeallo
5ed67c50cb07110fd03c0b12,Blueberry
5ed67c50cb07110fd03c0b13,Malteasers
5ed67c50cb07110fd03c0b14,Twix Caramel
5ed67c50cb07110fd03c0b15,Oreo & Nutella
5ed67c50cb07110fd03c0b16,Kit Kat & Nutella
5ed67c50cb07110fd03c0b17,Rocher & Nutella
5ed67c50cb07110fd03c0b18,Bounty & Kit Kat
5ed67c50cb07110fd03c0b19,Oreo & Blueberry
5ed67c50cb07110fd03c0b1a,Banana & Nutella
5ed67c50cb07110fd03c0b1b,Banana & Brownie
5ed67c50cb07110fd03c0b1c,Oreo & Banana
5ed67c50cb07110fd03c0b1d,Kit Kat & Strawberry
5ed67c50cb07110fd03c0b1e,Strawberry & Raspberry
5ed67c50cb07110fd03c0b1f,Veri Beri Strawberry
5ed67c50cb07110fd03c0b20,Peanut Butter
5ed67c50cb07110fd03c0b21,Banana & Strawberry
5ed67c50cb07110fd03c0b22,Almond & Oreo
5ed67c50cb07110fd03c0b23,Kit Kat Cheese
5ed67c50cb07110fd03c0b24,Banana Blueberry
5ed67c50cb07110fd03c0b25,Mango Nutella
5ed67c50cb07110fd03c0b26,Deal 12
5ed67c50cb07110fd03c0b27,Hot & Sour Soup
5ed67c50cb07110fd03c0b28,Chicken Corn Soup
5ed67c50cb07110fd03c0b29,Mulligatawny Soup
5ed67c50cb07110fd03c0b2a,Tomato Soup
5ed67c50cb07110fd03c0b2b,Chicken Wings with Hot Sauce
5ed67c50cb07110fd03c0b2c,Supreme Nachos
5ed67c50cb07110fd03c0b2d,Green Salad
5ed67c50cb07110fd03c0b2e,Turkish Salad
5ed67c50cb07110fd03c0b2f,Taboleh Salad
5ed67c50cb07110fd03c0b30,Baba Ghanoush
5ed67c50cb07110fd03c0b31,Aaloo Bukhara chutney
5ed67c50cb07110fd03c0b32,Hummus
5ed67c50cb07110fd03c0b33,Raita
5ed67c50cb07110fd03c0b34,Russian Salad
5ed67c50cb07110fd03c0b35,Fatoosh Salad
5ed67c50cb07110fd03c0b36,Kachumbar Salad
5ed67c50cb07110fd03c0b37,French Fries
5ed67c50cb07110fd03c0b38,Chicken Tikka
5ed67c50cb07110fd03c0b39,Chicken Boti
5ed67c50cb07110fd03c0b3a,Mutton Boti
5ed67c50cb07110fd03c0b3b,Beef Seekh Kabab
5ed67c50cb07110fd03c0b3c,Chicken Reshmi Kabab
5ed67c50cb07110fd03c0b3d,Mutton Seekh Kabab
5ed67c50cb07110fd03c0b3e,Mutton Gola Kabab
5ed67c50cb07110fd03c0b3f,Chicken Cheese Kabab
5ed67c50cb07110fd03c0b40,Beef Bihari Kabab
5ed67c50cb07110fd03c0b41,Chicken Bihari Kabab
5ed67c50cb07110fd03c0b42,Chicken Achari Boti
5ed67c50cb07110fd03c0b43,Mutton Hunzai Kabab
5ed67c50cb07110fd03c0b44,Mixed Grilled
5ed67c50cb07110fd03c0b45,BBQ Special Platter
5ed67c50cb07110fd03c0b46,BBQ Mutton Ribs
5ed67c50cb07110fd03c0b47,BBQ Mutton Chops
5ed67c50cb07110fd03c0b48,Lahori Chops
5ed67c50cb07110fd03c0b49,Malai Tikka
5ed67c50cb07110fd03c0b4a,BBQ Chicken Shashlik
5ed67c50cb07110fd03c0b4b,BBQ Half Platter
5ed67c50cb07110fd03c0b4c,Grilled Jumbo Prawns
5ed67c50cb07110fd03c0b4d,Fish Tikka
5ed67c50cb07110fd03c0b4e,Fish Kabab
5ed67c50cb07110fd03c0b4f,Fried Prawns
5ed67c50cb07110fd03c0b50,Fried Fish with Tartar Sauce
5ed67c50cb07110fd03c0b51,Finger Fish with Hot Sauce
5ed67c50cb07110fd03c0b52,Chicken Steak
5ed67c50cb07110fd03c0b53,Pepper Steak
5ed67c50cb07110fd03c0b54,Bar BQ Tenderloin Steak
5ed67c50cb07110fd03c0b55,American Steak
5ed67c50cb07110fd03c0b56,Mushroom Steak
5ed67c50cb07110fd03c0b57,Mexican Steak
5ed67c50cb07110fd03c0b58,Afghani Tikka
5ed67c50cb07110fd03c0b59,Afghani Kabab
5ed67c50cb07110fd03c0b5a,Afghani Chicken Boneless Boti
5ed67c50cb07110fd03c0b5b,Namkeen Chicken Boti
5ed67c50cb07110fd03c0b5c,Shish Taouk Chicken
5ed67c50cb07110fd03c0b5d,Royal Kabuli Pulao
5ed67c50cb07110fd03c0b5e,Prawn Masala
5ed67c50cb07110fd03c0b5f,Chicken Karahi
5ed67c50cb07110fd03c0b60,Mutton Karahi
5ed67c50cb07110fd03c0b61,Chicken Ginger Boneless
5ed67c50cb07110fd03c0b62,Chicken Handi Boneless
5ed67c50cb07110fd03c0b63,White Chicken Karahi
5ed67c50cb07110fd03c0b64,Brian Masala
5ed67c50cb07110fd03c0b65,Mixed Vegetable
5ed67c50cb07110fd03c0b66,Palak Paneer
5ed67c50cb07110fd03c0b67,Chicken Jalfrezi
5ed67c50cb07110fd03c0b68,Special Daal
5ed67c50cb07110fd03c0b69,Vegetable Rice
5ed67c50cb07110fd03c0b6a,Kandhari Naan
5ed67c50cb07110fd03c0b6b,Roghni Naan
5ed67c50cb07110fd03c0b6c,Garlic Naan
5ed67c50cb07110fd03c0b6d,Paratha
5ed67c50cb07110fd03c0b6e,Beef Qeema Naan
5ed67c50cb07110fd03c0b6f,Chicken Qeema Naan
5ed67c50cb07110fd03c0b70,Chapati
5ed67c50cb07110fd03c0b71,Kalwanji Naan
5ed67c50cb07110fd03c0b72,Kulfi
5ed67c50cb07110fd03c0b73,Fruit Triffle
5ed67c50cb07110fd03c0b74,Meetha Paratha
5ed67c50cb07110fd03c0b75,Ice Cream (Homemade)
5ed67c50cb07110fd03c0b76,Lassi
5ed67c50cb07110fd03c0b77,Chai
5ed67c50cb07110fd03c0b78,Green Tea
5ed67c50cb07110fd03c0b79,Mint Lemonade
5ed67c50cb07110fd03c0b7a,Sugar Cane Juice
5ed67c50cb07110fd03c0b7b,Fresh Lime
5ed67c50cb07110fd03c0b7c,Pakistani Breakfast
5ed67c50cb07110fd03c0b7d,Mexican Breakfast
5ed67c50cb07110fd03c0b7e,Mushroom Egg N Cheese
5ed67c50cb07110fd03c0b7f,Hot N Sour Soup
5ed67c50cb07110fd03c0b80,Chicken Corn Soup
5ed67c50cb07110fd03c0b81,Double Decker Burger
5ed67c50cb07110fd03c0b82,Beef Burger
5ed67c50cb07110fd03c0b83,Crusted Chicken Burger
5ed67c50cb07110fd03c0b84,Grilled Chicken Burger
5ed67c50cb07110fd03c0b85,Chicken Burger
5ed67c50cb07110fd03c0b86,Chicken Shami Burger
5ed67c50cb07110fd03c0b87,Shami Burger
5ed67c50cb07110fd03c0b88,Philly Cheeseteak Sandwich
5ed67c50cb07110fd03c0b89,Melted Cheese Sandwich
5ed67c50cb07110fd03c0b8a,Grilled Chicken Sandwich
5ed67c50cb07110fd03c0b8b,Falala Club Sandwich
5ed67c50cb07110fd03c0b8c,Chicken Sandwich
5ed67c50cb07110fd03c0b8d,Chicken Shami Sandwich
5ed67c50cb07110fd03c0b8e,Sesame Chicken
5ed67c50cb07110fd03c0b8f,Cheese Penne Pasta
5ed67c50cb07110fd03c0b90,Spicy Fettuccine
5ed67c50cb07110fd03c0b91,Fettuccine Alfredo
5ed67c50cb07110fd03c0b92,Gamelli Pasta
5ed67c50cb07110fd03c0b93,Plain Fries
5ed67c50cb07110fd03c0b94,Masala Fries
5ed67c50cb07110fd03c0b95,Mayo Garlic Fries
5ed67c50cb07110fd03c0b96,Cheese Fries
5ed67c50cb07110fd03c0b97,Quesadilla
5ed67c50cb07110fd03c0b98,Chicken Tikka Samosa
5ed67c50cb07110fd03c0b99,Beef Tikka Samosa
5ed67c50cb07110fd03c0b9a,Chicken Shami Kabab
5ed67c50cb07110fd03c0b9b,Boiled Egg
5ed67c50cb07110fd03c0b9c,Belgian Chocolate
5ed67c50cb07110fd03c0b9d,Belgian Oreo
5ed67c50cb07110fd03c0b9e,Latte Lover (Sugar Free)
5ed67c50cb07110fd03c0b9f,Fruitti Fusion
5ed67c50cb07110fd03c0ba0,Butter Scotch
5ed67c50cb07110fd03c0ba1,Dates & Almond
5ed67c50cb07110fd03c0ba2,Triple Chocolate
5ed67c50cb07110fd03c0ba3,After 8 Mint
5ed67c50cb07110fd03c0ba4,Bounty Coconut
5ed67c50cb07110fd03c0ba5,Kulfa
5ed67c50cb07110fd03c0ba6,Triple Date
5ed67c50cb07110fd03c0ba7,Pina Colada
5ed67c50cb07110fd03c0ba8,Strawberry
5ed67c50cb07110fd03c0ba9,Cookies & Cream with Nutella
5ed67c50cb07110fd03c0baa,Coffee (Sugar Free)
5ed67c50cb07110fd03c0bab,Vanilla (Sugar Free)
5ed67c50cb07110fd03c0bac,Banana (Sugar Free)
5ed67c50cb07110fd03c0bad,Chocolaty M&Ms
5ed67c50cb07110fd03c0bae,Triple Chocolate
5ed67c50cb07110fd03c0baf,Bounty Coconut
5ed67c50cb07110fd03c0bb0,Belgian Chocolate
5ed67c50cb07110fd03c0bb1,Butter Scotch
5ed67c50cb07110fd03c0bb2,Mocha Coffee
5ed67c50cb07110fd03c0bb3,Kit Kat
5ed67c50cb07110fd03c0bb4,Fruity Fusion
5ed67c50cb07110fd03c0bb5,Triple Date
5ed67c50cb07110fd03c0bb6,Blueberry
5ed67c50cb07110fd03c0bb7,Strawberry Cheese Cake
5ed67c50cb07110fd03c0bb8,Kulfa
5ed67c50cb07110fd03c0bb9,Pina Colada
5ed67c50cb07110fd03c0bba,After 8 Mint
5ed67c50cb07110fd03c0bbb,Alaska
5ed67c50cb07110fd03c0bbc,Fig Lovers
5ed67c50cb07110fd03c0bbd,Pistachio Lovers
5ed67c50cb07110fd03c0bbe,Dates N Roasted Almonds
5ed67c50cb07110fd03c0bbf,Butter Walnuts
5ed67c50cb07110fd03c0bc0,Caked Alaska
5ed67c50cb07110fd03c0bc1,Brownie Point
5ed67c50cb07110fd03c0bc2,Americano Coffee
5ed67c50cb07110fd03c0bc3,Latte Coffee
5ed67c50cb07110fd03c0bc4,Flavored Latte Coffee
5ed67c50cb07110fd03c0bc5,Cappuccino Coffee
5ed67c50cb07110fd03c0bc6,Flavored Cappuccino Coffee
5ed67c50cb07110fd03c0bc7,Tea
5ed67c50cb07110fd03c0bc8,Double Tea Bag Tea
5ed67c50cb07110fd03c0bc9,Green Tea
5ed67c50cb07110fd03c0bca,Falala Special Hot Chocolate
5ed67c50cb07110fd03c0bcb,Pina Colada
5ed67c50cb07110fd03c0bcc,Lemon Ice Cream Soda
5ed67c50cb07110fd03c0bcd,OMG Lemonade
5ed67c50cb07110fd03c0bce,Mint Margarita
5ed67c50cb07110fd03c0bcf,Fresh Lime
5ed67c50cb07110fd03c0bd0,Spanish Chilli Prawns
5ed67c50cb07110fd03c0bd1,Paneer Tikka Skewers
5ed67c50cb07110fd03c0bd2,Crusted Kurdistan Tandoori Kababs
5ed67c50cb07110fd03c0bd3,Korean Fried Chicken
5ed67c50cb07110fd03c0bd4,Sesame Chicken Strips With Fries
5ed67c50cb07110fd03c0bd5,Nobu Style Rock Shrimps
5ed67c50cb07110fd03c0bd6,Tempura Prawns
5ed67c50cb07110fd03c0bd7,Mediterranean Chicken Chunks
5ed67c50cb07110fd03c0bd8,Parsley Fries Basket to Cater to the Carb Crating
5ed67c50cb07110fd03c0bd9,Mouthful Signature Tandoori Chicken Wings
5ed67c50cb07110fd03c0bda,Pan-Seared Baby Mint Potatoes
5ed67c50cb07110fd03c0bdb,All Day Signature Skillet Omelete
5ed67c50cb07110fd03c0bdc,Veal Shots With Tangy Sauce
5ed67c50cb07110fd03c0bdd,Grilled Calamari
5ed67c50cb07110fd03c0bde,Paneer Hariali
5ed67c50cb07110fd03c0bdf,Marry Me Stuffed Chicken
5ed67c50cb07110fd03c0be0,Jamaican Chicken
5ed67c50cb07110fd03c0be1,Penne Arabiata Pasta
5ed67c50cb07110fd03c0be2,Linguini Seafood Pasta in White Herb Sauce
5ed67c50cb07110fd03c0be3,"Gomiti Elbow Pasta With Chicken, Beef and Prawns in Roasted Garlicky Red Sauce"
5ed67c50cb07110fd03c0be4,Whole Red Snapper With Sizzled Ginger. Chili a Spring Onion
5ed67c50cb07110fd03c0be5,Stir.fried Honey Peppered Beef
5ed67c50cb07110fd03c0be6,All Meat Mix Grill Platter
5ed67c50cb07110fd03c0be7,Chicken Morengo
5ed67c50cb07110fd03c0be8,The Whole Pusli Roast
5ed67c50cb07110fd03c0be9,Beer Can Chicken
5ed67c50cb07110fd03c0bea,Our Signature Take On CTM
5ed67c50cb07110fd03c0beb,Patakha Chicken
5ed67c50cb07110fd03c0bec,Tandoori Platter
5ed67c50cb07110fd03c0bed,Chicken  A La'Fez
5ed67c50cb07110fd03c0bee,Chicken Pesto
5ed67c50cb07110fd03c0bef,Chicken Mongolian Chengezi
5ed67c50cb07110fd03c0bf0,Chicken Parmesano
5ed67c50cb07110fd03c0bf1,Fettuccine Alfredo Pasta
5ed67c50cb07110fd03c0bf2,Bangkok Stir Fried Chicken
5ed67c50cb07110fd03c0bf3,Santa Fe' Chicken
5ed67c50cb07110fd03c0bf4,Mouthful Kobeda Kebab
5ed67c50cb07110fd03c0bf5,Meat Lover Mutton Chop
5ed67c50cb07110fd03c0bf6,Mouthful Signature Steak
5ed67c50cb07110fd03c0bf7,The Mouthful Lamb Shank
5ed67c50cb07110fd03c0bf8,Tabak Maaz
5ed67c50cb07110fd03c0bf9,Mongolian Veal Changazi
5ed67c50cb07110fd03c0bfa,Mouthful Nihari
5ed67c50cb07110fd03c0bfb,Szechuan Beef with Garlic Rice
5ed67c50cb07110fd03c0bfc,Oven Roasted Baby Leg Of Lamb
5ed67c50cb07110fd03c0bfd,Mouthful Signature Fish & Chips
5ed67c50cb07110fd03c0bfe,Moroccan Fish (White Salmon)
5ed67c50cb07110fd03c0bff,White Salmon fish steak in Orange Miso Sauce
5ed67c50cb07110fd03c0c00,Grilled Dinosaur Prawns
5ed67c50cb07110fd03c0c01,Chilli Garlic Prawns with Garlic Rice
